!{"Time":7,"AccX":0,"AccY":0,"AccZ":0,"GyroX":0,"GyroY":0,"GyroZ":0}
{"Time":1402446,"AccX":0.41992188,"AccY":1.2929687,"AccZ":0.67871096,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":1402599,"AccX":0.46875,"AccY":1.5371094,"AccZ":0.64453124,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":1402749,"AccX":0.48828124,"AccY":1.3417968,"AccZ":0.625,"GyroX":0.365853664,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":1402897,"AccX":0.47851564,"AccY":1.6835937,"AccZ":0.74218752,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":1403049,"AccX":0.51269532,"AccY":1.11230469,"AccZ":0.63476564,"GyroX":0.792682944,"GyroY":0.670731712,"GyroZ":0.670731712}
{"Time":1403203,"AccX":0.51757812,"AccY":1.4882812,"AccZ":0.61523436,"GyroX":0.54878048,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":1403355,"AccX":0.45410156,"AccY":1.2441406,"AccZ":0.74707032,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":1403507,"AccX":0.37109376,"AccY":0.999023424,"AccZ":0.64941408,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1403663,"AccX":0.45898436,"AccY":1.4882812,"AccZ":0.71289064,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.914634176}
{"Time":1403815,"AccX":0.48339844,"AccY":1.4394531,"AccZ":0.67871096,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":1403966,"AccX":0.49804688,"AccY":0.999511744,"AccZ":0.61523436,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.975609792}
{"Time":1404122,"AccX":0.43457032,"AccY":1.1953125,"AccZ":0.61523436,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":-1.36585332}
{"Time":1404273,"AccX":0.58593752,"AccY":1.5371094,"AccZ":0.6298828,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":1404426,"AccX":0.49316408,"AccY":1.2929687,"AccZ":0.60058592,"GyroX":0.731707328,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":1404577,"AccX":0.48828124,"AccY":1.2929687,"AccZ":0.68847656,"GyroX":0.731707328,"GyroY":0.365853664,"GyroZ":0.792682944}
{"Time":1404731,"AccX":0.46875,"AccY":0.997070336,"AccZ":0.74707032,"GyroX":0.42682928,"GyroY":-1.64634144,"GyroZ":0.914634176}
{"Time":1404881,"AccX":0.57617188,"AccY":1.4882812,"AccZ":0.70312496,"GyroX":0.85365856,"GyroY":0.365853664,"GyroZ":-1.36585332}
{"Time":1405034,"AccX":0.53710936,"AccY":1.1464843,"AccZ":0.65917968,"GyroX":0.42682928,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":1405186,"AccX":0.3125,"AccY":0.999023424,"AccZ":0.104003904,"GyroX":0.731707328,"GyroY":-1.768292672,"GyroZ":-1.36585332}
{"Time":1405339,"AccX":0.53710936,"AccY":1.7324219,"AccZ":0.56152344,"GyroX":0.975609792,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":1405492,"AccX":0.546875,"AccY":0.990234368,"AccZ":0.56640624,"GyroX":0.365853664,"GyroY":0.243902448,"GyroZ":0.792682944}
{"Time":1405644,"AccX":0.61523436,"AccY":1.5859375,"AccZ":0.68359376,"GyroX":0.914634176,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":1405797,"AccX":0.58593752,"AccY":1.15136719,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1405950,"AccX":0.57617188,"AccY":1.78125,"AccZ":0.74218752,"GyroX":0.670731712,"GyroY":0.85365856,"GyroZ":0.731707328}
{"Time":1406101,"AccX":0.46875,"AccY":1.2441406,"AccZ":0.70800784,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":1406251,"AccX":0.45410156,"AccY":1.488281,"AccZ":0.71777344,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":1406401,"AccX":0.48828124,"AccY":0.999511744,"AccZ":0.71777344,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":1406556,"AccX":0.60546876,"AccY":1.6835937,"AccZ":0.64453124,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":1406708,"AccX":0.50292968,"AccY":1.1171875,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":1406861,"AccX":0.53222656,"AccY":0.999023424,"AccZ":0.69824216,"GyroX":0.792682944,"GyroY":0.914634176,"GyroZ":0.914634176}
{"Time":1407015,"AccX":0.43945312,"AccY":1.390625,"AccZ":0.74218752,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.609756096}
"Time":1407167,"AccX":0.56152344,"AccY":1.9277344,"AccZ":0.63964844,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":1407319,"AccX":0.50781248,"AccY":1.1953125,"AccZ":0.6201172,"GyroX":0.42682928,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":1407469,"AccX":0.45410156,"AccY":1.10253906,"AccZ":0.72265624,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1407622,"AccX":0.3955078,"AccY":1.488281,"AccZ":0.72753904,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":1407771,"AccX":0.4736328,"AccY":1.6347656,"AccZ":0.69824216,"GyroX":0.487804896,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":1407922,"AccX":0.61523436,"AccY":1.6347656,"AccZ":0.71289064,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":1408073,"AccX":0.42480468,"AccY":1.8300781,"AccZ":0.61523436,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":1408227,"AccX":0.73730472,"AccY":0.99218752,"AccZ":0.61523436,"GyroX":0.54878048,"GyroY":0.121951224,"GyroZ":0.975609792}
{"Time":1408379,"AccX":0.4736328,"AccY":1.16601562,"AccZ":0.82519528,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.670731712}
{"Time":1408531,"AccX":0.43457032,"AccY":0.999511744,"AccZ":0.71289064,"GyroX":0.85365856,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":1408684,"AccX":0.4638672,"AccY":1.8300781,"AccZ":0.63964844,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1408834,"AccX":0.50781248,"AccY":1.8300781,"AccZ":0.70312496,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":1408987,"AccX":0.52734376,"AccY":1.9277344,"AccZ":0.66406248,"GyroX":0.792682944,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1409138,"AccX":0.5517578,"AccY":1.8300781,"AccZ":0.59570312,"GyroX":0.54878048,"GyroY":0.42682928,"GyroZ":0.670731712}
{"Time":1409289,"AccX":0.37597656,"AccY":1.1464843,"AccZ":0.546875,"GyroX":0.85365856,"GyroY":0.60975612,"GyroZ":0.914634176}
{"Time":1409437,"AccX":0.52246092,"AccY":1.10253906,"AccZ":0.61523436,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":1409592,"AccX":0.41992188,"AccY":1.2441406,"AccZ":0.78125,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1409740,"AccX":0.52734376,"AccY":1.390625,"AccZ":0.7910156,"GyroX":0.731707328,"GyroY":0.365853664,"GyroZ":0.792682944}
{"Time":1409892,"AccX":0.546875,"AccY":1.4394531,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":1410041,"AccX":0.546875,"AccY":1.12207031,"AccZ":0.70800784,"GyroX":0.792682944,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1410191,"AccX":0.51269532,"AccY":1.6347656,"AccZ":0.71777344,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1410344,"AccX":0.51757812,"AccY":1.6347656,"AccZ":0.56152344,"GyroX":0.42682928,"GyroY":0.731707328,"GyroZ":-1.97561}
{"Time":1410493,"AccX":0.45898436,"AccY":1.3417968,"AccZ":0.61523436,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1410644,"AccX":0.43945312,"AccY":1.6347656,"AccZ":0.6201172,"GyroX":0.609756096,"GyroY":0.85365856,"GyroZ":0.670731712}
{"Time":1410795,"AccX":0.52246092,"AccY":0.999511744,"AccZ":0.56640624,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":1410950,"AccX":0.61035156,"AccY":1.13671875,"AccZ":0.76171872,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":1411102,"AccX":0.52246092,"AccY":1.7324219,"AccZ":0.74707032,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1411255,"AccX":0.58105468,"AccY":1.4394531,"AccZ":0.68359376,"GyroX":0.731707328,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1411408,"AccX":0.50781248,"AccY":1.3417968,"AccZ":0.67871096,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":1411561,"AccX":0.33691408,"AccY":0.999511744,"AccZ":0.69335936,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.670731712}
{"Time":1411716,"AccX":0.6201172,"AccY":1.390625,"AccZ":0.72753904,"GyroX":0.54878048,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":1411865,"AccX":0.51757812,"AccY":0.999023424,"AccZ":0.61035156,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1412018,"AccX":0.3857422,"AccY":1.6347656,"AccZ":0.65917968,"GyroX":0.731707328,"GyroY":0.42682928,"GyroZ":0.975609792}
{"Time":1412168,"AccX":0.47851564,"AccY":1.1464843,"AccZ":0.71289064,"GyroX":0.54878048,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":1412321,"AccX":0.45410156,"AccY":1.5859375,"AccZ":0.71777344,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":1412471,"AccX":0.48339844,"AccY":0.999511744,"AccZ":0.63964844,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":-1.97561}
{"Time":1412624,"AccX":0.52246092,"AccY":1.6347656,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":1412775,"AccX":0.50292968,"AccY":1.8300781,"AccZ":0.60546876,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.670731712}
{"Time":1412928,"AccX":0.60058592,"AccY":1.13183594,"AccZ":0.68359376,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.792682944}
{"Time":1413082,"AccX":0.59082032,"AccY":1.2441406,"AccZ":0.69335936,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":1413234,"AccX":0.4736328,"AccY":1.390625,"AccZ":0.82031248,"GyroX":0.731707328,"GyroY":0.792682944,"GyroZ":0.85365856}
{"Time":1413385,"AccX":0.48339844,"AccY":1.390625,"AccZ":0.64941408,"GyroX":0.975609792,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":1413536,"AccX":0.5517578,"AccY":1.2929687,"AccZ":0.61523436,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":1413688,"AccX":0.42968752,"AccY":0.999511744,"AccZ":0.73242184,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1413841,"AccX":0.45410156,"AccY":1.8300781,"AccZ":0.57128908,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1413994,"AccX":0.47851564,"AccY":1.3417968,"AccZ":0.68847656,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":1414148,"AccX":0.45410156,"AccY":1.390625,"AccZ":0.5517578,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.975609792}
{"Time":1414298,"AccX":0.51269532,"AccY":1.1464843,"AccZ":0.65429688,"GyroX":0.731707328,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1414450,"AccX":0.55664064,"AccY":0.999511744,"AccZ":0.72265624,"GyroX":0.792682944,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":1414603,"AccX":0.50781248,"AccY":1.78125,"AccZ":0.58593752,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":1414754,"AccX":0.56152344,"AccY":1.2929687,"AccZ":0.71777344,"GyroX":0.487804896,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":1414905,"AccX":0.49804688,"AccY":1.2929687,"AccZ":0.59082032,"GyroX":0.487804896,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1415058,"AccX":0.68847656,"AccY":1.10742188,"AccZ":0.67382816,"GyroX":0.609756096,"GyroY":-2.31707312,"GyroZ":0.975609792}
{"Time":1415213,"AccX":0.46875,"AccY":1.9765625,"AccZ":0.75195312,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":1415361,"AccX":0.42968752,"AccY":1.2441406,"AccZ":0.69335936,"GyroX":0.731707328,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":1415515,"AccX":0.48339844,"AccY":1.976562,"AccZ":0.63476564,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1415665,"AccX":0.51757812,"AccY":1.9277344,"AccZ":0.72265624,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":1415818,"AccX":0.56152344,"AccY":1.5859375,"AccZ":0.66894532,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":1415971,"AccX":0.65917968,"AccY":1.8300781,"AccZ":0.61523436,"GyroX":0.609756096,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":1416124,"AccX":0.4736328,"AccY":1.976562,"AccZ":0.71777344,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":1416275,"AccX":0.50781248,"AccY":1.2441406,"AccZ":0.69335936,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":1416427,"AccX":0.51757812,"AccY":1.5371094,"AccZ":0.73730472,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1416579,"AccX":0.58105468,"AccY":1.7324219,"AccZ":0.58593752,"GyroX":0.792682944,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":1416732,"AccX":0.5517578,"AccY":1.9277344,"AccZ":0.61035156,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.792682944}
{"Time":1416884,"AccX":0.50781248,"AccY":1.5371094,"AccZ":0.5517578,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":1417035,"AccX":0.51269532,"AccY":1.488281,"AccZ":0.69335936,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":1417187,"AccX":0.42968752,"AccY":0.99609376,"AccZ":0.7763672,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.975609792}
{"Time":1417339,"AccX":0.546875,"AccY":1.12695312,"AccZ":0.67871096,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":1417491,"AccX":0.51757812,"AccY":1.5859375,"AccZ":0.67871096,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.731707328}
{"Time":1417643,"AccX":0.44921876,"AccY":1.390625,"AccZ":0.60546876,"GyroX":0.487804896,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":1417793,"AccX":0.61035156,"AccY":1.10253906,"AccZ":0.69824216,"GyroX":0.609756096,"GyroY":0.304878048,"GyroZ":0.85365856}
{"Time":1417946,"AccX":0.55664064,"AccY":1.9277344,"AccZ":0.63476564,"GyroX":0.609756096,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":1418097,"AccX":0.4638672,"AccY":1.4882812,"AccZ":0.69824216,"GyroX":0.731707328,"GyroY":0.487804896,"GyroZ":0.792682944}
{"Time":1418249,"AccX":0.55664064,"AccY":1.9765625,"AccZ":0.58593752,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.731707328}
{"Time":1418402,"AccX":0.56152344,"AccY":1.9765625,"AccZ":0.76171872,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":1418555,"AccX":0.50781248,"AccY":1.8789062,"AccZ":0.61523436,"GyroX":0.609756096,"GyroY":0.42682928,"GyroZ":0.731707328}
{"Time":1418706,"AccX":0.50292968,"AccY":1.4394531,"AccZ":0.67871096,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1418858,"AccX":0.61035156,"AccY":1.78125,"AccZ":0.72265624,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1419009,"AccX":0.57128908,"AccY":1.78125,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.42682928,"GyroZ":0.792682944}
{"Time":1419159,"AccX":0.53222656,"AccY":1.13183594,"AccZ":0.63476564,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.731707328}
{"Time":1419312,"AccX":0.45410156,"AccY":1.3417968,"AccZ":0.69335936,"GyroX":0.792682944,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":1419465,"AccX":0.43945312,"AccY":0.997558592,"AccZ":0.65917968,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":-1.36585332}
{"Time":1419620,"AccX":0.46875,"AccY":1.2929687,"AccZ":0.63476564,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1419770,"AccX":0.57617188,"AccY":1.7324219,"AccZ":0.69824216,"GyroX":0.914634176,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":1419923,"AccX":0.60058592,"AccY":1.3417968,"AccZ":0.65429688,"GyroX":0.731707328,"GyroY":0.42682928,"GyroZ":0.975609792}
{"Time":1420075,"AccX":0.48828124,"AccY":0.996582016,"AccZ":0.60058592,"GyroX":0.670731712,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":1420230,"AccX":0.43945312,"AccY":1.4394531,"AccZ":0.65917968,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1420381,"AccX":0.53710936,"AccY":1.5371094,"AccZ":0.68359376,"GyroX":0.792682944,"GyroY":0.731707328,"GyroZ":0.85365856}
{"Time":1420533,"AccX":0.44921876,"AccY":0.997558592,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":1420687,"AccX":0.60546876,"AccY":1.7324219,"AccZ":0.68359376,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.670731712}
{"Time":1420840,"AccX":0.43945312,"AccY":1.976562,"AccZ":0.67871096,"GyroX":0.609756096,"GyroY":0.914634176,"GyroZ":0.731707328}
{"Time":1420992,"AccX":0.64453124,"AccY":1,"AccZ":0.625,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":1421131,"AccX":0.45898436,"AccY":1.976562,"AccZ":0.71289064,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":1421283,"AccX":0.60546876,"AccY":1.3417968,"AccZ":0.58105468,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":-1.36585332}
{"Time":1421436,"AccX":0.56152344,"AccY":1.2929687,"AccZ":0.68847656,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":1421587,"AccX":0.52246092,"AccY":1.8300781,"AccZ":0.63964844,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":0.792682944}
{"Time":1421741,"AccX":0.6201172,"AccY":1.5859375,"AccZ":0.7666016,"GyroX":0.85365856,"GyroY":0.365853664,"GyroZ":0.731707328}
{"Time":1421890,"AccX":0.60058592,"AccY":1.14160156,"AccZ":0.64941408,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":1422045,"AccX":0.4638672,"AccY":0.996582016,"AccZ":0.72753904,"GyroX":0.670731712,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":1422198,"AccX":0.52246092,"AccY":1.10742188,"AccZ":0.75683592,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1422351,"AccX":0.59082032,"AccY":1.5371094,"AccZ":0.69335936,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1422501,"AccX":0.6201172,"AccY":1.7324219,"AccZ":0.66406248,"GyroX":0.85365856,"GyroY":0.670731712,"GyroZ":0.914634176}
{"Time":1422652,"AccX":0.4736328,"AccY":1.8789062,"AccZ":0.6201172,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1422801,"AccX":0.52246092,"AccY":1.78125,"AccZ":0.60058592,"GyroX":0.54878048,"GyroY":0.42682928,"GyroZ":0.914634176}
{"Time":1422950,"AccX":0.63476564,"AccY":1.4882812,"AccZ":0.68359376,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1423102,"AccX":0.52734376,"AccY":0.999023424,"AccZ":0.59570312,"GyroX":0.365853664,"GyroY":0.609756096,"GyroZ":0.975609792}
{"Time":1423257,"AccX":0.40527344,"AccY":1.488281,"AccZ":0.69335936,"GyroX":0.670731712,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":1423410,"AccX":0.53710936,"AccY":1.5371094,"AccZ":0.73730472,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1423560,"AccX":0.50292968,"AccY":1.8789062,"AccZ":0.76171872,"GyroX":0.487804896,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":1423713,"AccX":0.41503908,"AccY":0.996582016,"AccZ":0.72265624,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1423868,"AccX":0.51269532,"AccY":1.2441406,"AccZ":0.61035156,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":1424021,"AccX":0.45898436,"AccY":1.4394531,"AccZ":0.58593752,"GyroX":0.670731712,"GyroY":0.304878048,"GyroZ":0.914634176}
{"Time":1424175,"AccX":0.31738282,"AccY":1.12695312,"AccZ":0.72753904,"GyroX":0.54878048,"GyroY":0.365853664,"GyroZ":0.975609792}
{"Time":1424327,"AccX":0.49316408,"AccY":0.994628928,"AccZ":0.625,"GyroX":0.54878048,"GyroY":0.85365856,"GyroZ":0.85365856}
{"Time":1424475,"AccX":0.5517578,"AccY":0.99560544,"AccZ":0.59082032,"GyroX":0.54878048,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":1424625,"AccX":0.45410156,"AccY":1.7324219,"AccZ":0.67871096,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.792682944}
{"Time":1424778,"AccX":0.53222656,"AccY":1.7324219,"AccZ":0.58593752,"GyroX":0.670731712,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1424928,"AccX":0.41015624,"AccY":1.10742188,"AccZ":0.6298828,"GyroX":0.85365856,"GyroY":0.792682944,"GyroZ":0.914634176}
{"Time":1425081,"AccX":0.52246092,"AccY":1.5859375,"AccZ":0.625,"GyroX":0.54878048,"GyroY":0.609756096,"GyroZ":0.792682944}
{"Time":1425227,"AccX":0.52246092,"AccY":1.11230469,"AccZ":0.64453124,"GyroX":0.792682944,"GyroY":0.731707328,"GyroZ":0.731707328}
{"Time":1425381,"AccX":0.58593752,"AccY":1.10253906,"AccZ":0.69824216,"GyroX":0.85365856,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":1425534,"AccX":0.52246092,"AccY":1.5859375,"AccZ":0.75195312,"GyroX":0.365853664,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":1425687,"AccX":0.51269532,"AccY":1.4394531,"AccZ":0.61035156,"GyroX":0.487804896,"GyroY":0.42682928,"GyroZ":0.670731712}
{"Time":1425840,"AccX":0.52246092,"AccY":1.2929687,"AccZ":0.70800784,"GyroX":0.54878048,"GyroY":0.42682928,"GyroZ":0.85365856}
{"Time":1425989,"AccX":0.53222656,"AccY":1.78125,"AccZ":0.69824216,"GyroX":0.670731712,"GyroY":0.487804896,"GyroZ":0.85365856}
{"Time":1426140,"AccX":0.42968752,"AccY":1.1953125,"AccZ":0.7666016,"GyroX":0.670731712,"GyroY":0.85365856,"GyroZ":0.914634176}
{"Time":1426290,"AccX":0.50292968,"AccY":1.976562,"AccZ":0.66894532,"GyroX":0.609756096,"GyroY":0.792682944,"GyroZ":-1.36585332}
{"Time":1426442,"AccX":0.50292968,"AccY":1.4394531,"AccZ":0.59082032,"GyroX":0.609756096,"GyroY":0.609756096,"GyroZ":0.914634176}
{"Time":1426595,"AccX":0.40527344,"AccY":1.5859375,"AccZ":0.70312496,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":1426748,"AccX":0.45410156,"AccY":1.4882812,"AccZ":0.70800784,"GyroX":0.487804896,"GyroY":0.487804896,"GyroZ":0.914634176}
{"Time":1426902,"AccX":0.4638672,"AccY":1.7324219,"AccZ":0.625,"GyroX":0.85365856,"GyroY":0.609756096,"GyroZ":0.85365856}
{"Time":1427046,"AccX":0.5419922,"AccY":1.6347656,"AccZ":0.65917968,"GyroX":0.609756096,"GyroY":0.731707328,"GyroZ":0.914634176}
{"Time":1427197,"AccX":0.60546876,"AccY":1.1171875,"AccZ":0.6298828,"GyroX":0.487804896,"GyroY":0.54878048,"GyroZ":0.914634176}
{"Time":1427349,"AccX":0.61523436,"AccY":1.3417968,"AccZ":0.72265624,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":0.975609792}
{"Time":1427502,"AccX":0.59570312,"AccY":1.6347656,"AccZ":0.61035156,"GyroX":0.54878048,"GyroY":0.670731712,"GyroZ":0.85365856}
{"Time":1427653,"AccX":0.43457032,"AccY":1.11230469,"AccZ":0.68359376,"GyroX":0.670731712,"GyroY":0.609756096,"GyroZ":-1.36585332}
{"Time":1427807,"AccX":0.546875,"AccY":1.5859375,"AccZ":0.625,"GyroX":0.609756096,"GyroY":0.670731712,"GyroZ":-1.36585332}
{"Time":1427953,"AccX":0.64453124,"AccY":1.390625,"AccZ":0.64941408,"GyroX":0.609756096,"GyroY":0.54878048,"GyroZ":0.85365856}
{"Time":1428103,"AccX":0.45898436,"AccY":1.5371094,"AccZ":0.66894532,"GyroX":0.731707328,"GyroY":0.670731712,"GyroZ":-1.97561}
{"Time":1428252,"AccX":0.4736328,"AccY":1.4394531,"AccZ":0.66406248,"GyroX":0.609756096,"GyroY":0.365853664,"GyroZ":0.85365856}
{"Time":1428404,"AccX":0.49804688,"AccY":1.2929687,"AccZ":0.64453124,"GyroX":0.609756096,"GyroY":0.365853664,"GyroZ":0.975609792}
